subject,word,word_len,uni_prob,uni_prob_freq_weighted,bi_prob,bi_prob_freq_weighted,bi_prob_smoothed,bi_prob_freq_weighted_smoothed,pos_uni_score,pos_uni_score_freq_weighted,pos_uni_score_smoothed,pos_uni_score_freq_weighted_smoothed,pos_bi_score,pos_bi_score_freq_weighted,pos_bi_score_smoothed,pos_bi_score_freq_weighted_smoothed,rating
10,K L OW P,4,-13.720528044524954,-13.749945292085815,-15.055132779667073,-14.889613438925648,-15.077989958581355,-14.89579922607738,1.196724746914225,1.1968457485038502,1.196515411155952,1.196793726994109,1.009165474796646,1.0095950573620132,1.008597560234895,1.0094381116843565,6.254072436
11,K L OW P,4,-13.720528044524954,-13.749945292085815,-15.055132779667073,-14.889613438925648,-15.077989958581355,-14.89579922607738,1.196724746914225,1.1968457485038502,1.196515411155952,1.196793726994109,1.009165474796646,1.0095950573620132,1.008597560234895,1.0094381116843565,4.95579255
12,K L OW P,4,-13.720528044524954,-13.749945292085815,-15.055132779667073,-14.889613438925648,-15.077989958581355,-14.89579922607738,1.196724746914225,1.1968457485038502,1.196515411155952,1.196793726994109,1.009165474796646,1.0095950573620132,1.008597560234895,1.0094381116843565,6.218315418
13,K L OW P,4,-13.720528044524954,-13.749945292085815,-15.055132779667073,-14.889613438925648,-15.077989958581355,-14.89579922607738,1.196724746914225,1.1968457485038502,1.196515411155952,1.196793726994109,1.009165474796646,1.0095950573620132,1.008597560234895,1.0094381116843565,5.131654569
14,K L OW P,4,-13.720528044524954,-13.749945292085815,-15.055132779667073,-14.889613438925648,-15.077989958581355,-14.89579922607738,1.196724746914225,1.1968457485038502,1.196515411155952,1.196793726994109,1.009165474796646,1.0095950573620132,1.008597560234895,1.0094381116843565,3.904132961
15,K L OW P,4,-13.720528044524954,-13.749945292085815,-15.055132779667073,-14.889613438925648,-15.077989958581355,-14.89579922607738,1.196724746914225,1.1968457485038502,1.196515411155952,1.196793726994109,1.009165474796646,1.0095950573620132,1.008597560234895,1.0094381116843565,4.762173935
16,K L OW P,4,-13.720528044524954,-13.749945292085815,-15.055132779667073,-14.889613438925648,-15.077989958581355,-14.89579922607738,1.196724746914225,1.1968457485038502,1.196515411155952,1.196793726994109,1.009165474796646,1.0095950573620132,1.008597560234895,1.0094381116843565,6.491632378
17,K L OW P,4,-13.720528044524954,-13.749945292085815,-15.055132779667073,-14.889613438925648,-15.077989958581355,-14.89579922607738,1.196724746914225,1.1968457485038502,1.196515411155952,1.196793726994109,1.009165474796646,1.0095950573620132,1.008597560234895,1.0094381116843565,5.818484621
18,K L OW P,4,-13.720528044524954,-13.749945292085815,-15.055132779667073,-14.889613438925648,-15.077989958581355,-14.89579922607738,1.196724746914225,1.1968457485038502,1.196515411155952,1.196793726994109,1.009165474796646,1.0095950573620132,1.008597560234895,1.0094381116843565,6.467638165
19,K L OW P,4,-13.720528044524954,-13.749945292085815,-15.055132779667073,-14.889613438925648,-15.077989958581355,-14.89579922607738,1.196724746914225,1.1968457485038502,1.196515411155952,1.196793726994109,1.009165474796646,1.0095950573620132,1.008597560234895,1.0094381116843565,4.676907422
20,K L OW P,4,-13.720528044524954,-13.749945292085815,-15.055132779667073,-14.889613438925648,-15.077989958581355,-14.89579922607738,1.196724746914225,1.1968457485038502,1.196515411155952,1.196793726994109,1.009165474796646,1.0095950573620132,1.008597560234895,1.0094381116843565,5.131743167
21,K L OW P,4,-13.720528044524954,-13.749945292085815,-15.055132779667073,-14.889613438925648,-15.077989958581355,-14.89579922607738,1.196724746914225,1.1968457485038502,1.196515411155952,1.196793726994109,1.009165474796646,1.0095950573620132,1.008597560234895,1.0094381116843565,5.937426964
22,K L OW P,4,-13.720528044524954,-13.749945292085815,-15.055132779667073,-14.889613438925648,-15.077989958581355,-14.89579922607738,1.196724746914225,1.1968457485038502,1.196515411155952,1.196793726994109,1.009165474796646,1.0095950573620132,1.008597560234895,1.0094381116843565,4.706741632
23,K L OW P,4,-13.720528044524954,-13.749945292085815,-15.055132779667073,-14.889613438925648,-15.077989958581355,-14.89579922607738,1.196724746914225,1.1968457485038502,1.196515411155952,1.196793726994109,1.009165474796646,1.0095950573620132,1.008597560234895,1.0094381116843565,5.3393427
24,K L OW P,4,-13.720528044524954,-13.749945292085815,-15.055132779667073,-14.889613438925648,-15.077989958581355,-14.89579922607738,1.196724746914225,1.1968457485038502,1.196515411155952,1.196793726994109,1.009165474796646,1.0095950573620132,1.008597560234895,1.0094381116843565,5.657717943
25,K L OW P,4,-13.720528044524954,-13.749945292085815,-15.055132779667073,-14.889613438925648,-15.077989958581355,-14.89579922607738,1.196724746914225,1.1968457485038502,1.196515411155952,1.196793726994109,1.009165474796646,1.0095950573620132,1.008597560234895,1.0094381116843565,4.114294728
26,K L OW P,4,-13.720528044524954,-13.749945292085815,-15.055132779667073,-14.889613438925648,-15.077989958581355,-14.89579922607738,1.196724746914225,1.1968457485038502,1.196515411155952,1.196793726994109,1.009165474796646,1.0095950573620132,1.008597560234895,1.0094381116843565,5.281370577
27,K L OW P,4,-13.720528044524954,-13.749945292085815,-15.055132779667073,-14.889613438925648,-15.077989958581355,-14.89579922607738,1.196724746914225,1.1968457485038502,1.196515411155952,1.196793726994109,1.009165474796646,1.0095950573620132,1.008597560234895,1.0094381116843565,5.701850944
28,K L OW P,4,-13.720528044524954,-13.749945292085815,-15.055132779667073,-14.889613438925648,-15.077989958581355,-14.89579922607738,1.196724746914225,1.1968457485038502,1.196515411155952,1.196793726994109,1.009165474796646,1.0095950573620132,1.008597560234895,1.0094381116843565,5.339308147
29,K L OW P,4,-13.720528044524954,-13.749945292085815,-15.055132779667073,-14.889613438925648,-15.077989958581355,-14.89579922607738,1.196724746914225,1.1968457485038502,1.196515411155952,1.196793726994109,1.009165474796646,1.0095950573620132,1.008597560234895,1.0094381116843565,6.120118941
1,EH Z G ER,4,-15.887515692629783,-15.904781592359974,-18.11487114165083,-18.494960538178333,-17.875325166816236,-18.381451547328144,1.0994082455627647,1.098373645357496,1.0994060133572032,1.0983728454806223,1.0014704002045771,1.0013594638910053,1.0015030063059205,1.0013698425385835,4.675546633
2,EH Z G ER,4,-15.887515692629783,-15.904781592359974,-18.11487114165083,-18.494960538178333,-17.875325166816236,-18.381451547328144,1.0994082455627647,1.098373645357496,1.0994060133572032,1.0983728454806223,1.0014704002045771,1.0013594638910053,1.0015030063059205,1.0013698425385835,3.182226363
3,EH Z G ER,4,-15.887515692629783,-15.904781592359974,-18.11487114165083,-18.494960538178333,-17.875325166816236,-18.381451547328144,1.0994082455627647,1.098373645357496,1.0994060133572032,1.0983728454806223,1.0014704002045771,1.0013594638910053,1.0015030063059205,1.0013698425385835,4.731482962
4,EH Z G ER,4,-15.887515692629783,-15.904781592359974,-18.11487114165083,-18.494960538178333,-17.875325166816236,-18.381451547328144,1.0994082455627647,1.098373645357496,1.0994060133572032,1.0983728454806223,1.0014704002045771,1.0013594638910053,1.0015030063059205,1.0013698425385835,4.854146773
5,EH Z G ER,4,-15.887515692629783,-15.904781592359974,-18.11487114165083,-18.494960538178333,-17.875325166816236,-18.381451547328144,1.0994082455627647,1.098373645357496,1.0994060133572032,1.0983728454806223,1.0014704002045771,1.0013594638910053,1.0015030063059205,1.0013698425385835,4.430755726
6,EH Z G ER,4,-15.887515692629783,-15.904781592359974,-18.11487114165083,-18.494960538178333,-17.875325166816236,-18.381451547328144,1.0994082455627647,1.098373645357496,1.0994060133572032,1.0983728454806223,1.0014704002045771,1.0013594638910053,1.0015030063059205,1.0013698425385835,3.30861305
7,EH Z G ER,4,-15.887515692629783,-15.904781592359974,-18.11487114165083,-18.494960538178333,-17.875325166816236,-18.381451547328144,1.0994082455627647,1.098373645357496,1.0994060133572032,1.0983728454806223,1.0014704002045771,1.0013594638910053,1.0015030063059205,1.0013698425385835,4.28972561
8,EH Z G ER,4,-15.887515692629783,-15.904781592359974,-18.11487114165083,-18.494960538178333,-17.875325166816236,-18.381451547328144,1.0994082455627647,1.098373645357496,1.0994060133572032,1.0983728454806223,1.0014704002045771,1.0013594638910053,1.0015030063059205,1.0013698425385835,4.224903709
9,EH Z G ER,4,-15.887515692629783,-15.904781592359974,-18.11487114165083,-18.494960538178333,-17.875325166816236,-18.381451547328144,1.0994082455627647,1.098373645357496,1.0994060133572032,1.0983728454806223,1.0014704002045771,1.0013594638910053,1.0015030063059205,1.0013698425385835,4.215380376
10,EH Z G ER,4,-15.887515692629783,-15.904781592359974,-18.11487114165083,-18.494960538178333,-17.875325166816236,-18.381451547328144,1.0994082455627647,1.098373645357496,1.0994060133572032,1.0983728454806223,1.0014704002045771,1.0013594638910053,1.0015030063059205,1.0013698425385835,4.561123937
11,EH Z G ER,4,-15.887515692629783,-15.904781592359974,-18.11487114165083,-18.494960538178333,-17.875325166816236,-18.381451547328144,1.0994082455627647,1.098373645357496,1.0994060133572032,1.0983728454806223,1.0014704002045771,1.0013594638910053,1.0015030063059205,1.0013698425385835,3.672860076
12,EH Z G ER,4,-15.887515692629783,-15.904781592359974,-18.11487114165083,-18.494960538178333,-17.875325166816236,-18.381451547328144,1.0994082455627647,1.098373645357496,1.0994060133572032,1.0983728454806223,1.0014704002045771,1.0013594638910053,1.0015030063059205,1.0013698425385835,4.316215571
13,EH Z G ER,4,-15.887515692629783,-15.904781592359974,-18.11487114165083,-18.494960538178333,-17.875325166816236,-18.381451547328144,1.0994082455627647,1.098373645357496,1.0994060133572032,1.0983728454806223,1.0014704002045771,1.0013594638910053,1.0015030063059205,1.0013698425385835,5.072201277
14,EH Z G ER,4,-15.887515692629783,-15.904781592359974,-18.11487114165083,-18.494960538178333,-17.875325166816236,-18.381451547328144,1.0994082455627647,1.098373645357496,1.0994060133572032,1.0983728454806223,1.0014704002045771,1.0013594638910053,1.0015030063059205,1.0013698425385835,2.949667916
15,EH Z G ER,4,-15.887515692629783,-15.904781592359974,-18.11487114165083,-18.494960538178333,-17.875325166816236,-18.381451547328144,1.0994082455627647,1.098373645357496,1.0994060133572032,1.0983728454806223,1.0014704002045771,1.0013594638910053,1.0015030063059205,1.0013698425385835,4.189654742
16,EH Z G ER,4,-15.887515692629783,-15.904781592359974,-18.11487114165083,-18.494960538178333,-17.875325166816236,-18.381451547328144,1.0994082455627647,1.098373645357496,1.0994060133572032,1.0983728454806223,1.0014704002045771,1.0013594638910053,1.0015030063059205,1.0013698425385835,3.760598074
17,EH Z G ER,4,-15.887515692629783,-15.904781592359974,-18.11487114165083,-18.494960538178333,-17.875325166816236,-18.381451547328144,1.0994082455627647,1.098373645357496,1.0994060133572032,1.0983728454806223,1.0014704002045771,1.0013594638910053,1.0015030063059205,1.0013698425385835,4.468230248
18,EH Z G ER,4,-15.887515692629783,-15.904781592359974,-18.11487114165083,-18.494960538178333,-17.875325166816236,-18.381451547328144,1.0994082455627647,1.098373645357496,1.0994060133572032,1.0983728454806223,1.0014704002045771,1.0013594638910053,1.0015030063059205,1.0013698425385835,4.205719405
19,EH Z G ER,4,-15.887515692629783,-15.904781592359974,-18.11487114165083,-18.494960538178333,-17.875325166816236,-18.381451547328144,1.0994082455627647,1.098373645357496,1.0994060133572032,1.0983728454806223,1.0014704002045771,1.0013594638910053,1.0015030063059205,1.0013698425385835,2.903148125
20,EH Z G ER,4,-15.887515692629783,-15.904781592359974,-18.11487114165083,-18.494960538178333,-17.875325166816236,-18.381451547328144,1.0994082455627647,1.098373645357496,1.0994060133572032,1.0983728454806223,1.0014704002045771,1.0013594638910053,1.0015030063059205,1.0013698425385835,4.988541685
21,EH Z G ER,4,-15.887515692629783,-15.904781592359974,-18.11487114165083,-18.494960538178333,-17.875325166816236,-18.381451547328144,1.0994082455627647,1.098373645357496,1.0994060133572032,1.0983728454806223,1.0014704002045771,1.0013594638910053,1.0015030063059205,1.0013698425385835,5.719413997
22,EH Z G ER,4,-15.887515692629783,-15.904781592359974,-18.11487114165083,-18.494960538178333,-17.875325166816236,-18.381451547328144,1.0994082455627647,1.098373645357496,1.0994060133572032,1.0983728454806223,1.0014704002045771,1.0013594638910053,1.0015030063059205,1.0013698425385835,4.195964189
23,EH Z G ER,4,-15.887515692629783,-15.904781592359974,-18.11487114165083,-18.494960538178333,-17.875325166816236,-18.381451547328144,1.0994082455627647,1.098373645357496,1.0994060133572032,1.0983728454806223,1.0014704002045771,1.0013594638910053,1.0015030063059205,1.0013698425385835,4.47720476
24,EH Z G ER,4,-15.887515692629783,-15.904781592359974,-18.11487114165083,-18.494960538178333,-17.875325166816236,-18.381451547328144,1.0994082455627647,1.098373645357496,1.0994060133572032,1.0983728454806223,1.0014704002045771,1.0013594638910053,1.0015030063059205,1.0013698425385835,4.724652222
25,EH Z G ER,4,-15.887515692629783,-15.904781592359974,-18.11487114165083,-18.494960538178333,-17.875325166816236,-18.381451547328144,1.0994082455627647,1.098373645357496,1.0994060133572032,1.0983728454806223,1.0014704002045771,1.0013594638910053,1.0015030063059205,1.0013698425385835,3.875099651
26,EH Z G ER,4,-15.887515692629783,-15.904781592359974,-18.11487114165083,-18.494960538178333,-17.875325166816236,-18.381451547328144,1.0994082455627647,1.098373645357496,1.0994060133572032,1.0983728454806223,1.0014704002045771,1.0013594638910053,1.0015030063059205,1.0013698425385835,5.997726401
27,EH Z G ER,4,-15.887515692629783,-15.904781592359974,-18.11487114165083,-18.494960538178333,-17.875325166816236,-18.381451547328144,1.0994082455627647,1.098373645357496,1.0994060133572032,1.0983728454806223,1.0014704002045771,1.0013594638910053,1.0015030063059205,1.0013698425385835,4.744811251
28,EH Z G ER,4,-15.887515692629783,-15.904781592359974,-18.11487114165083,-18.494960538178333,-17.875325166816236,-18.381451547328144,1.0994082455627647,1.098373645357496,1.0994060133572032,1.0983728454806223,1.0014704002045771,1.0013594638910053,1.0015030063059205,1.0013698425385835,5.100372397
29,EH Z G ER,4,-15.887515692629783,-15.904781592359974,-18.11487114165083,-18.494960538178333,-17.875325166816236,-18.381451547328144,1.0994082455627647,1.098373645357496,1.0994060133572032,1.0983728454806223,1.0014704002045771,1.0013594638910053,1.0015030063059205,1.0013698425385835,3.901676666
1,JH AW T,3,-13.196481468280084,-13.05675243266435,-13.935013537167675,-14.397632154290946,-13.669888656257791,-14.230212632315917,1.0881442514221191,1.0893727132397182,1.0881182359029062,1.089365511889916,1.0006858764600373,1.0007252905398556,1.0007356666288405,1.0007374412809538,5.162721559
2,JH AW T,3,-13.196481468280084,-13.05675243266435,-13.935013537167675,-14.397632154290946,-13.669888656257791,-14.230212632315917,1.0881442514221191,1.0893727132397182,1.0881182359029062,1.089365511889916,1.0006858764600373,1.0007252905398556,1.0007356666288405,1.0007374412809538,5.820918486
3,JH AW T,3,-13.196481468280084,-13.05675243266435,-13.935013537167675,-14.397632154290946,-13.669888656257791,-14.230212632315917,1.0881442514221191,1.0893727132397182,1.0881182359029062,1.089365511889916,1.0006858764600373,1.0007252905398556,1.0007356666288405,1.0007374412809538,5.316791661
4,JH AW T,3,-13.196481468280084,-13.05675243266435,-13.935013537167675,-14.397632154290946,-13.669888656257791,-14.230212632315917,1.0881442514221191,1.0893727132397182,1.0881182359029062,1.089365511889916,1.0006858764600373,1.0007252905398556,1.0007356666288405,1.0007374412809538,6.155735628
5,JH AW T,3,-13.196481468280084,-13.05675243266435,-13.935013537167675,-14.397632154290946,-13.669888656257791,-14.230212632315917,1.0881442514221191,1.0893727132397182,1.0881182359029062,1.089365511889916,1.0006858764600373,1.0007252905398556,1.0007356666288405,1.0007374412809538,5.697812691
6,JH AW T,3,-13.196481468280084,-13.05675243266435,-13.935013537167675,-14.397632154290946,-13.669888656257791,-14.230212632315917,1.0881442514221191,1.0893727132397182,1.0881182359029062,1.089365511889916,1.0006858764600373,1.0007252905398556,1.0007356666288405,1.0007374412809538,5.639636765
7,JH AW T,3,-13.196481468280084,-13.05675243266435,-13.935013537167675,-14.397632154290946,-13.669888656257791,-14.230212632315917,1.0881442514221191,1.0893727132397182,1.0881182359029062,1.089365511889916,1.0006858764600373,1.0007252905398556,1.0007356666288405,1.0007374412809538,4.512631123
